,time,displacement,max_or_min
400,160.71615,33.28,1.0
401,160.92893,33.18,1.0
402,161.25024,33.28,1.0
403,161.50961,33.59,1.0
404,161.82923,33.18,1.0
405,161.97976,33.18,1.0
406,162.04424,33.18,1.0
407,162.16476,33.18,1.0
408,162.34216999999998,33.64,1.0
409,162.68123,33.38,1.0
410,162.96782,32.92,1.0
411,163.0946,32.92,1.0
412,163.16085,32.92,1.0
413,163.62498,33.8,1.0
414,163.81575,33.38,1.0
415,164.01571,33.49,1.0
416,164.20772,32.97,1.0
417,164.3314,32.97,1.0
418,164.38795,32.97,1.0
419,164.54591000000002,32.97,1.0
420,164.73848,33.44,1.0
421,165.03531,33.49,1.0
422,165.35881,33.13,1.0
423,165.4218,33.13,1.0
424,165.56194,33.13,1.0
425,165.75453000000002,33.97,1.0
426,166.06054,33.38,1.0
427,166.24886,33.69,1.0
428,166.37578,33.69,1.0
429,166.75744,33.64,1.0
430,167.2688,33.13,1.0
431,167.68188,33.23,1.0
432,167.80873,33.23,1.0
433,167.94261,33.23,1.0
434,168.14224,33.28,1.0
435,168.53949,33.38,1.0
436,168.81143,34.05,1.0
437,169.1581,33.2,1.0
438,169.89446999999998,33.51,1.0
439,170.29283999999998,33.25,1.0
440,170.57173999999998,33.08,1.0
441,170.76892,33.04,1.0
442,171.02558,32.97,1.0
443,171.40961000000001,33.45,1.0
444,171.72875,33.35,1.0
445,171.93605,33.35,1.0
446,172.13957,33.33,1.0
447,172.3452,33.75,1.0
448,172.54317,33.76,1.0
449,172.7408,33.45,1.0
450,172.93594,32.97,1.0
451,173.26341000000002,33.44,1.0
452,173.44643,33.54,1.0
453,173.77222,33.13,1.0
454,173.90528999999998,33.13,1.0
455,174.10756,33.9,1.0
456,174.37123,33.75,1.0
457,175.01513,33.59,1.0
458,175.49906000000001,33.85,1.0
459,175.82689,33.59,1.0
460,176.02098,33.64,1.0
461,176.23831,33.18,1.0
462,176.84061,33.28,1.0
463,177.05362,33.28,1.0
464,177.28475,33.59,1.0
465,177.68856,33.69,1.0
466,177.89203,33.75,1.0
467,178.2012,33.49,1.0
468,178.34157,33.49,1.0
469,178.53529,33.08,1.0
470,178.58937,33.08,1.0
471,178.80514,33.49,1.0
472,178.99777,33.02,1.0
473,179.25337,33.09,1.0
474,179.51054,33.81,1.0
475,179.76883,33.8,1.0
476,179.83599999999998,33.8,1.0
477,180.15821,33.33,1.0
478,180.23522,33.33,1.0
479,180.55092,33.33,1.0
480,180.74455,33.28,1.0
481,181.00158000000002,33.75,1.0
482,181.52136000000002,33.49,1.0
483,181.70573000000002,33.13,1.0
484,181.92798,33.23,1.0
485,182.12676000000002,33.13,1.0
486,182.45793999999998,33.85,1.0
487,182.82381,33.64,1.0
488,183.33373999999998,33.18,1.0
489,183.97583,33.85,1.0
490,184.35623999999999,33.64,1.0
491,184.62378,33.18,1.0
492,184.68478000000002,33.18,1.0
493,184.74331,33.18,1.0
494,185.16375,33.08,1.0
495,185.35228999999998,33.69,1.0
496,185.54127,33.64,1.0
497,185.60178,33.64,1.0
498,185.8008,33.64,1.0
499,186.14078999999998,33.8,1.0
500,186.52902,33.49,1.0
501,186.71171999999999,33.08,1.0
502,186.84271,33.08,1.0
503,187.03813,33.13,1.0
504,187.21523,33.02,1.0
505,187.44188,33.44,1.0
506,187.5774,33.44,1.0
507,187.84546,33.47,1.0
508,188.05049,33.38,1.0
509,188.30858999999998,33.75,1.0
510,188.56646999999998,33.75,1.0
511,188.81651000000002,33.28,1.0
512,188.87598,33.28,1.0
513,189.00101999999998,33.28,1.0
514,189.19236,33.33,1.0
515,189.66683,33.44,1.0
516,189.80279,33.13,1.0
517,190.05955,33.71,1.0
518,190.25126,33.59,1.0
519,190.43746000000002,33.95,1.0
520,190.83422,33.75,1.0
521,191.24451000000002,33.18,1.0
522,191.37135,33.18,1.0
523,191.70717,33.28,1.0
524,192.29033,33.59,1.0
525,192.46931,33.18,1.0
526,192.75665,33.59,1.0
527,193.1497,33.44,1.0
528,193.43278,33.28,1.0
529,193.63322,33.69,1.0
530,193.7032,33.69,1.0
531,193.95495,33.28,1.0
532,194.14227,33.33,1.0
533,194.42536,33.85,1.0
534,194.77442,33.49,1.0
535,194.84418,33.49,1.0
536,194.97502,33.49,1.0
537,195.18354,33.49,1.0
538,195.25348,33.49,1.0
539,195.45863,33.02,1.0
540,195.67101,33.11,1.0
541,196.07082,33.44,1.0
542,196.33988,33.38,1.0
543,196.52948999999998,33.9,1.0
544,196.70922,33.33,1.0
545,196.92553,33.28,1.0
546,197.00291,33.28,1.0
547,197.11798000000002,33.28,1.0
548,197.2266,33.28,1.0
549,197.39227,33.33,1.0
550,197.87124,33.49,1.0
551,198.13243,33.23,1.0
552,198.48273,33.59,1.0
553,198.74885,33.49,1.0
554,199.08358,33.75,1.0
555,199.43431,34.05,1.0
556,199.68194,33.64,1.0
557,200.30992,33.9,1.0
558,200.50322,33.13,1.0
559,200.63608,33.13,1.0
560,200.69988,33.13,1.0
561,200.82788,33.13,1.0
562,200.95467,33.13,1.0
563,201.14403000000001,33.08,1.0
564,201.43505,33.81,1.0
565,201.96781000000001,33.69,1.0
566,202.04639,33.69,1.0
567,202.50345,33.33,1.0
568,202.68436,34.23,1.0
569,203.01023,33.44,1.0
570,203.06873000000002,33.44,1.0
571,203.2713,33.02,1.0
572,203.5223,33.13,1.0
573,203.83529,33.13,1.0
574,204.04994,33.02,1.0
575,204.10801,33.02,1.0
576,204.43784,33.85,1.0
577,204.64465,33.38,1.0
578,204.84527,33.75,1.0
579,205.12188999999998,33.33,1.0
580,205.38128999999998,33.23,1.0
581,205.58144,33.28,1.0
582,205.94873,33.49,1.0
583,206.28133,33.54,1.0
584,206.46798,33.13,1.0
585,206.62156000000002,33.13,1.0
586,206.80763000000002,33.18,1.0
587,207.10246,33.38,1.0
588,207.39956,33.69,1.0
589,207.62872,33.59,1.0
590,207.81135,33.18,1.0
591,208.15258,33.8,1.0
592,208.67073,33.49,1.0
593,208.86935,33.54,1.0
594,209.20983,33.54,1.0
595,209.34005,33.08,1.0
596,209.6056,33.38,1.0
597,209.88647000000003,33.33,1.0
598,210.08683,33.28,1.0
599,210.24016,33.28,1.0
600,210.30266,33.28,1.0
601,210.36883999999998,33.28,1.0
602,210.63096000000002,33.38,1.0
603,210.7867,33.33,1.0
604,211.1043,33.92,1.0
605,211.30555,33.38,1.0
606,211.50046,33.85,1.0
607,211.91846,33.13,1.0
608,212.11992,33.02,1.0
609,212.26064,33.02,1.0
610,212.32711,33.02,1.0
611,212.4535,33.02,1.0
612,212.78166000000002,33.49,1.0
613,213.10147999999998,33.75,1.0
614,213.35607000000002,33.23,1.0
615,213.49811,33.23,1.0
616,213.56606000000002,33.23,1.0
617,213.83952000000002,33.69,1.0
618,214.22548999999998,33.85,1.0
619,214.49237000000002,33.54,1.0
620,214.68997000000002,33.13,1.0
621,215.02614,33.54,1.0
622,215.49242999999998,33.8,1.0
623,215.87546,33.64,1.0
624,216.14819,33.64,1.0
625,216.49957999999998,33.71,1.0
626,216.68356,33.38,1.0
627,216.97945,33.49,1.0
628,217.06873,33.54,1.0
629,217.3574,33.54,1.0
630,217.61945,33.49,1.0
631,217.86973999999998,33.45,1.0
632,218.04185,33.81,1.0
633,218.31717999999998,33.75,1.0
